game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3153202,2696,4,13,Miodrag Bozovic,3714,0,16,Dmitriy Alenichev,Home,1
3156274,1237,2,,Chris Hughton,22,1,,Frank Lampard,Home,1
3157126,653,0,15,Jaime Vera,4603,0,12,Gianluca Festa,Home,0
3158038,2451,7,,John Robertson,2759,6,,Steven Ferguson,Home,1
3158039,124,5,,Steven Gerrard,2553,0,,Steve Clarke,Home,1
3159142,2441,0,3,Manolo Jiménez,265,0,9,Georgios Donis,Home,0
3159804,605,5,5,Savvas Pantelidis,441,0,16,Lefteris Velentzas,Home,1
3159941,441,0,16,Lefteris Velentzas,6418,1,6,Traianos Dellas,Home,0
3159956,4603,0,10,Gianluca Festa,683,3,2,Pedro Martins,Home,0
3159959,6676,3,11,Georgios Paraschos,169,0,6,Apostolos Mantzios,Home,1
3159961,2672,0,15,Nikolaos Karageorgiou,2441,3,3,Manolo Jiménez,Home,0
3165653,1083,0,,Valeriy Karpin,932,2,,Yuri Semin,Home,0
3167766,281,4,,Pep Guardiola,148,3,,Mauricio Pochettino,Home,1
3167768,131,3,,Ernesto Valverde,985,0,,Ole Gunnar Solskjaer,Home,1
3167773,294,4,,Bruno Lage,24,2,,Adi Hütter,Home,1
3167774,24,2,,Adi Hütter,294,0,,Bruno Lage,Home,1
3171676,232,0,5,Oleg Kononov,2410,2,3,Viktor Goncharenko,Home,0
3174643,281,6,,Pep Guardiola,1010,0,,Javi Gracia,Home,1
3174683,232,2,5,Oleg Kononov,3714,0,16,Dmitriy Alenichev,Home,1
3174964,2410,2,3,Viktor Goncharenko,2700,0,15,Magomed Adiev,Home,1
3174965,964,2,1,Sergey Semak,121,0,12,Dmitri Khokhlov,Home,1
3174966,3714,2,16,Dmitriy Alenichev,14589,1,7,Vladimir Fedotov,Home,1
3174992,16704,2,3,Murad Musaev,2410,0,4,Viktor Goncharenko,Home,1
3178959,37125,4,,Pavlos Dimitriou,68436,0,,Giannis Anastasiadis,Home,1
3179584,23826,0,,Ralf Rangnick,27,3,,Niko Kovac,Home,0
3183105,148,0,,Mauricio Pochettino,31,2,,Jürgen Klopp,Home,0
3183697,2696,1,13,Miodrag Bozovic,232,2,4,Oleg Kononov,Home,0
3183730,2410,6,4,Viktor Goncharenko,2696,0,13,Miodrag Bozovic,Home,1
3193275,16,2,,Lucien Favre,27,0,,Niko Kovac,Home,1
3194822,989,1,8,Eddie Howe,350,1,9,Chris Wilder,Home,0
3194826,1003,0,12,Brendan Rodgers,543,0,10,Nuno Espírito Santo,Home,0
3194951,3729,1,8,Igor Cherevchenko,121,1,10,Dmitri Khokhlov,Home,0
3195260,1416,1,9,Luka Elsner,1082,0,10,Christophe Galtier,Home,1
3195539,115,1,,Kristian Arambasic,105,6,,Dimitrios Grammozis,Home,0
3199410,40,2,8,Paulo Sousa,3911,2,15,Olivier Dall'Oglio,Home,0
3199412,244,1,5,André Villas-Boas,969,1,12,Michel Der Zakarian,Home,0
3199414,1420,4,2,Stéphane Moulin,618,1,17,Ghislain Printant,Home,1
3199415,273,1,4,Julien Stéphan,1082,1,6,Christophe Galtier,Home,0
3199432,1041,0,11,Sylvinho,995,1,3,Christian Gourcuff,Home,0
3199439,1416,3,11,Luka Elsner,244,1,9,André Villas-Boas,Home,1
3199485,667,4,16,Thierry Laurey,1160,1,20,Bernard Blaquart,Home,1
3199506,417,3,12,Patrick Vieira,1420,1,4,Stéphane Moulin,Home,1
3199532,40,0,7,Paulo Sousa,667,1,14,Thierry Laurey,Home,0
3199540,273,1,3,Julien Stéphan,40,0,13,Paulo Sousa,Home,1
3199585,1160,2,18,Bernard Blaquart,2969,0,17,Stéphane Jobard,Home,1
3199620,273,2,3,Julien Stéphan,1160,1,18,Bernard Blaquart,Home,1
3199623,2969,1,17,Stéphane Jobard,162,1,5,Robert Moreno,Home,0
3199630,1416,0,19,Luka Elsner,347,1,15,Vincent Hognon,Home,0
3199639,417,2,6,Patrick Vieira,162,1,9,Robert Moreno,Home,1
3199645,244,2,2,André Villas-Boas,1416,2,19,Luka Elsner,Home,0
3199648,1421,1,5,David Guion,3911,0,14,Olivier Dall'Oglio,Home,1
3201245,2759,3,2,Stuart Kettlewell,2999,0,11,Brian Rice,Home,1
3201247,2999,2,6,Brian Rice,2553,0,12,Angelo Alessio,Home,1
3201257,2759,1,4,Stuart Kettlewell,1241,4,3,Gary Holt,Home,0
3201258,465,0,8,Jim Goodwin,124,1,2,Steven Gerrard,Home,0
3201307,370,3,4,Derek McInnes,2553,0,5,Angelo Alessio,Home,1
3201314,43,5,9,Austin MacPhee,465,2,12,Jim Goodwin,Home,1
3201329,124,5,2,Steven Gerrard,43,0,11,Austin MacPhee,Home,1
3201721,465,3,9,Jim Goodwin,1241,3,8,Gary Holt,Home,0
3201749,987,0,3,Stephen Robinson,903,0,6,Jack Ross,Home,0
3201750,2578,2,8,Tommy Wright,2553,1,7,Alex Dyer,Home,1
3201766,903,3,6,Jack Ross,2759,0,9,Stuart Kettlewell,Home,1
3201770,370,1,3,Derek McInnes,371,2,1,Neil Lennon,Home,0
3203483,167,0,13,Martin Schmidt,15,3,6,Peter Bosz,Home,0
3203485,127,2,18,Steffen Baumgart,27,3,1,Niko Kovac,Home,0
3203489,18,5,1,Marco Rose,167,1,14,Martin Schmidt,Home,1
3203511,60,2,3,Christian Streich,23826,1,6,Julian Nagelsmann,Home,1
3203514,16,3,2,Lucien Favre,82,0,8,Oliver Glasner,Home,1
3203515,23826,8,3,Julian Nagelsmann,39,0,15,Sandro Schwarz,Home,1
3203529,33,3,7,David Wagner,38,3,13,Friedhelm Funkel,Home,0
3203540,89,2,11,Urs Fischer,18,0,1,Marco Rose,Home,1
3203552,15,2,6,Peter Bosz,33,1,4,David Wagner,Home,1
3203558,89,2,10,Urs Fischer,3,0,18,Markus Gisdol,Home,1
3203572,24,2,12,Adi Hütter,3,4,15,Markus Gisdol,Home,0
3203577,27,2,3,Hansi Flick,82,0,9,Oliver Glasner,Home,1
3203580,38,2,16,Friedhelm Funkel,89,1,11,Urs Fischer,Home,1
3203618,86,0,17,Florian Kohfeldt,89,2,11,Urs Fischer,Home,0
3203660,24,1,11,Adi Hütter,18,3,3,Marco Rose,Home,0
3203679,24,3,12,Adi Hütter,60,3,8,Christian Streich,Home,0
3203689,39,0,15,Achim Beierlorzer,533,1,7,Alfred Schreuder,Home,0
3203701,167,1,13,Heiko Herrlich,3,1,12,Markus Gisdol,Home,0
3203705,533,0,7,Marcel Rapp,23826,2,3,Julian Nagelsmann,Home,0
3205065,10301,3,,Aleksandr Tarkhanov,4644,3,,Ümit Karan,Home,0
3205073,1002,2,,Jürgen Henn,7567,0,,Simo Krunic,Home,1
3205099,709,3,,Giuseppe Sannino,602,1,,Marek Zub,Home,1
3205113,46643,0,,Lilian Popescu,2156,1,,Imanol Idiákez,Home,0
3205123,2976,1,,Barak Bakhar,22140,0,,Sulejman Starova,Home,1
3205128,27116,1,,Ernest Gjoka,84,1,,András Herczeg,Home,0
3208630,368,1,3,Julen Lopetegui,1049,0,9,Voro,Home,1
3208661,150,1,15,Rubi,3709,1,18,Pepe Bordalás,Home,0
3208700,368,3,5,Julen Lopetegui,681,2,6,Imanol Alguacil,Home,1
3208718,3709,2,9,Pepe Bordalás,1244,0,20,Mauricio Pellegrino,Home,1
3208760,1050,0,9,Javier Calleja,621,0,12,Gaizka Garitano,Home,0
3208761,366,3,13,Sergio,237,0,17,Vicente Moreno,Home,1
3208805,940,2,18,Óscar García,237,2,17,Vicente Moreno,Home,0
3208818,331,3,12,Jagoba Arrasate,681,4,5,Imanol Alguacil,Home,0
3209361,653,3,3,Georgios Simos,6418,1,12,Luís Castro,Home,1
3209811,366,1,15,Sergio,1050,1,8,Javier Calleja,Home,0
3209812,2441,2,4,Nikolaos Kostenoglou,1091,2,2,Abel Ferreira,Home,0
3209987,1049,2,7,Albert Celades,150,1,14,Rubi,Home,1
3210025,1049,1,7,Albert Celades,3368,1,12,Paco López,Home,0
3210061,681,1,7,Imanol Alguacil,418,2,1,Zinédine Zidane,Home,0
3210121,681,2,7,Imanol Alguacil,16795,3,9,Diego Martínez,Home,0
3210359,190,3,2,Stale Solbakken,3426,1,13,Claus Nörgaard,Home,1
3210371,3426,1,13,Claus Nörgaard,865,2,1,Brian Priske,Home,0
3210385,5818,2,12,Peter Sörensen,2778,2,9,Flemming Pedersen,Home,0
3210397,5724,3,6,Thomas Thomasberg,5817,0,11,Glen Riddersholm,Home,1
3210417,173,0,9,Jakob Michelsen,206,2,4,Niels Frederiksen,Home,0
3210425,2778,2,5,Flemming Pedersen,5817,1,10,Glen Riddersholm,Home,1
3210448,369,1,8,Christian Nielsen,190,4,2,Stale Solbakken,Home,0
3210455,2778,0,5,Flemming Pedersen,865,1,1,Brian Priske,Home,0
3210459,3060,4,6,Giannis Anastasiou,169,0,14,Nikodimos Papavasiliou,Home,1
3210474,60949,3,7,Juan Ferrando,6418,2,13,Makis Chavos,Home,1
3211374,2424,1,11,Vítor Oliveira,1075,1,8,Ricardo Sá Pinto,Home,0
3211390,336,2,7,Marcel Keizer,2425,3,6,Carlos Carvalhal,Home,0
3211461,2420,5,6,Ivo Vieira,2457,0,14,Pedro Ribeiro,Home,1
3211477,2425,1,8,Carlos Carvalhal,1085,0,12,Albert Meyong,Home,1
3211500,2424,2,12,Vítor Oliveira,2420,2,5,Ivo Vieira,Home,0
3211539,371,2,,Neil Lennon,282,1,,Husref Musemic,Home,1
3211813,1301,1,14,José Gomes,3336,2,18,Nuno Manta Santos,Home,0
3211826,3336,0,18,Nuno Manta Santos,2425,4,6,Carlos Carvalhal,Home,0
3211846,720,1,2,Sérgio Conceição,7378,0,17,Paulo Sérgio,Home,1
3212120,234,2,8,Jaap Stam,468,2,9,Henk Fraser,Home,0
3212604,2424,1,10,Vítor Oliveira,2423,1,9,João Henriques,Home,0
3212605,2995,1,16,Pêpa,2420,2,6,Ivo Vieira,Home,0
3212644,336,2,3,Rúben Amorim,2424,1,11,Vítor Oliveira,Home,1
3212648,2995,0,14,Pêpa,720,1,1,Sérgio Conceição,Home,0
3212652,2420,2,7,Ivo Vieira,1085,0,15,Julio Velázquez,Home,1
3212662,2420,1,7,Ivo Vieira,2424,2,9,Vítor Oliveira,Home,0
3212691,7378,2,17,Paulo Sérgio,3336,0,18,Nuno Manta Santos,Home,1
3213705,10140,3,,Ricardo Soares,4297,1,,Paulo Alves,Home,1
3213707,3268,4,,Luís Loureiro,7119,1,,Filipe Moreira,Home,1
3216046,200,3,2,John van den Brom,1269,1,17,John Stegeman,Home,1
3216047,499,3,3,Leonid Slutski,1269,0,18,John Stegeman,Home,1
3216054,317,3,8,Gonzalo García,235,3,14,Fred Grim,Home,0
3216066,306,1,9,Johnny Jansen,385,1,18,Sjors Ultee,Home,0
3216076,1426,2,9,Robert Maaskant,202,1,15,Danny Buijs,Home,1
3216091,1283,3,16,Dick Lukkien,234,3,10,Jaap Stam,Home,0
3216116,1283,2,14,Dick Lukkien,385,1,17,Sjors Ultee,Home,1
3216126,383,0,3,Mark van Bommel,1090,4,2,Arne Slot,Home,0
3216133,1283,2,13,Dick Lukkien,499,1,5,Leonid Slutski,Home,1
3216150,1268,3,17,Alfons Groenendijk,403,3,6,Adrie Koster,Home,0
3216163,200,0,8,John van den Brom,235,1,18,Fred Grim,Home,0
3216216,1426,1,16,Hans de Koning,200,1,7,John van den Brom,Home,0
3216222,235,0,18,Fred Grim,1269,0,15,John Stegeman,Home,0
3216230,1268,0,17,Alan Pardew,383,3,4,Ernest Faber,Home,0
3216256,306,1,10,Johnny Jansen,610,3,1,Erik ten Hag,Home,0
3216687,1096,4,2,László Bölöni,28643,1,13,Adnan Custovic,Home,1
3216736,2282,0,1,Philippe Clement,1245,0,14,Beñat San José,Home,0
3219102,762,1,13,Steve Bruce,31,3,1,Jürgen Klopp,Home,0
3219114,379,0,16,David Moyes,1132,1,10,Sean Dyche,Home,0
3219131,281,5,2,Pep Guardiola,762,0,13,Steve Bruce,Home,1
3219137,631,1,3,Frank Lampard,1123,0,20,Daniel Farke,Home,1
3219163,31,5,1,Jürgen Klopp,631,3,4,Frank Lampard,Home,1
3219176,350,3,7,Chris Wilder,148,1,9,José Mourinho,Home,1
3219183,11,3,9,Mikel Arteta,29,2,11,Carlo Ancelotti,Home,1
3219184,985,3,5,Ole Gunnar Solskjaer,350,0,8,Chris Wilder,Home,1
3219189,31,2,1,Jürgen Klopp,405,0,18,Dean Smith,Home,1
3219208,29,3,9,Carlo Ancelotti,873,1,14,Roy Hodgson,Home,1
3219232,762,0,12,Steve Bruce,1123,0,20,Daniel Farke,Home,0
3219246,1123,1,20,Daniel Farke,989,0,19,Eddie Howe,Home,1
3219295,405,1,18,Dean Smith,1123,0,20,Daniel Farke,Home,1
3219299,1237,0,13,Graham Potter,350,1,5,Chris Wilder,Home,0
3219304,405,1,18,Dean Smith,180,3,17,Ralph Hasenhüttl,Home,0
3219352,543,2,8,Nuno Espírito Santo,405,1,17,Dean Smith,Home,1
3219353,148,1,14,Mauricio Pochettino,350,1,5,Chris Wilder,Home,0
3219359,180,1,19,Ralph Hasenhüttl,29,2,15,Marco Silva,Home,0
3219362,281,2,2,Pep Guardiola,180,1,18,Ralph Hasenhüttl,Home,1
3219391,873,0,6,Roy Hodgson,281,2,2,Pep Guardiola,Home,0
3219415,350,0,15,Chris Wilder,180,1,10,Ralph Hasenhüttl,Home,0
3219424,873,1,4,Roy Hodgson,405,0,18,Dean Smith,Home,1
3219428,543,1,15,Nuno Espírito Santo,1132,1,6,Sean Dyche,Home,0
3221102,3205,2,15,Hikmet Karaman,141,3,10,Fatih Terim,Home,0
3222949,6112,3,,Waldemar Fornalik,48325,2,,Mihails Konevs,Home,1
3222995,37914,0,,Abraham Khashmanyan,301,3,,Bogdan Andone,Home,0
3223008,122,2,,Nestor El Maestro,2761,1,,Jostein Grindhaug,Home,1
3223019,6621,1,,Aleksandar Veselinovic,687,3,,Erling Moe,Home,0
3223036,2420,4,,Ivo Vieira,1257,0,,Nicolas Huysman,Home,1
3223056,10484,3,16,Kemal Özdes,589,0,11,Bülent Korkmaz,Home,1
3223083,2293,0,8,Aykut Kocaman,19789,2,5,Sergen Yalcin,Home,0
3223114,141,0,8,Fatih Terim,6890,1,3,Okan Buruk,Home,0
3223140,449,1,4,Ünal Karaman,833,2,9,Mehmet Özdilek,Home,0
3223172,868,0,17,Mustafa Kaplan,2293,1,14,Aykut Kocaman,Home,0
3223174,589,0,16,Tamer Tuna,1467,3,8,Ilhan Palut,Home,0
3223193,36,1,6,Ersun Yanal,11282,1,5,Erol Bulut,Home,0
3223218,10484,2,17,Fuat Capa,833,0,14,Bülent Uygun,Home,1
3223248,126,2,14,Ünal Karaman,141,0,4,Fatih Terim,Home,1
3223260,3205,2,17,Robert Prosinecki,820,0,13,Hamza Hamzaoglu,Home,1
3223287,1467,2,9,Ilhan Palut,868,2,18,Ibrahim Üzülmez,Home,0
3223300,868,1,18,Ibrahim Üzülmez,141,0,5,Fatih Terim,Home,1
3223301,126,3,15,Mehmet Ali Karaca,19789,0,16,Hikmet Karaman,Home,1
3223302,449,3,2,Hüseyin Cimsir,2293,4,13,Bülent Korkmaz,Home,0
3223305,2381,2,3,Riza Calimbay,820,0,12,Hamza Hamzaoglu,Home,1
3224801,75630,0,,,5840,12,,,Home,0
3224804,22110,0,,Morten Eskesen,362,2,,Patrick Braune,Home,0
3224805,75634,0,,,21006,8,,,Home,0
3224826,20976,0,,,9023,8,,,Home,0
3224828,5987,1,,,5091,3,,,Home,0
3224834,5866,1,,Michael Madsen,1894,2,,Per Frandsen,Home,0
3226484,660,3,1,Luís Castro,2477,0,12,Oleksandr Chyzhevskyi,Home,1
3226485,338,1,3,Aleksandr Khatskevich,660,2,1,Luís Castro,Home,0
3226488,48332,1,5,Ruslan Kostyshyn,10690,3,2,Viktor Skrypnyk,Home,0
3227370,37029,0,,Dmitri Efremov,48968,4,,Sergey Yuran,Home,0
3229021,3329,0,,João Pedro Sousa,10140,2,,Ricardo Soares,Home,0
3229064,338,1,2,Oleksiy Mykhaylychenko,23611,1,12,Júlio César,Home,0
3229222,130,3,8,Roberto D'Aversa,416,2,9,Walter Mazzarri,Home,1
3229232,46,1,2,Antonio Conte,506,2,1,Maurizio Sarri,Home,0
3229289,1005,2,17,Fabio Liverani,1390,2,4,Rolando Maran,Home,0
3229297,1390,4,4,Rolando Maran,1038,3,17,Claudio Ranieri,Home,1
3229300,276,1,8,Ivan Juric,12,3,5,Paulo Fonseca,Home,0
3229321,276,3,12,Ivan Juric,416,3,8,Walter Mazzarri,Home,0
3229340,506,4,1,Maurizio Sarri,1390,0,6,Rolando Maran,Home,1
3229370,6195,2,12,Gennaro Gattuso,506,1,1,Maurizio Sarri,Home,1
3229391,6195,2,11,Gennaro Gattuso,1005,3,17,Fabio Liverani,Home,0
3229406,276,2,6,Ivan Juric,1390,1,11,Walter Zenga,Home,1
3229407,2722,1,20,Luigi Di Biagio,506,2,1,Maurizio Sarri,Home,0
3229409,12,4,5,Paulo Fonseca,1005,0,16,Fabio Liverani,Home,1
3229410,430,1,12,Giuseppe Iachini,5,1,7,Stefano Pioli,Home,0
3229420,5,1,8,Stefano Pioli,252,2,17,Davide Nicola,Home,0
3229424,130,0,9,Roberto D'Aversa,2722,1,19,Luigi Di Biagio,Home,0
3229429,800,3,4,Gian Piero Gasperini,398,2,2,Simone Inzaghi,Home,1
3229436,410,2,15,Luca Gotti,800,3,4,Gian Piero Gasperini,Home,0
3229454,430,1,14,Giuseppe Iachini,6574,3,12,Roberto De Zerbi,Home,0
3229458,130,1,12,Roberto D'Aversa,430,2,13,Giuseppe Iachini,Home,0
3229468,276,2,9,Ivan Juric,46,2,4,Antonio Conte,Home,0
3229476,506,2,1,Maurizio Sarri,800,2,4,Gian Piero Gasperini,Home,0
3229491,2722,0,20,Luigi Di Biagio,46,4,2,Antonio Conte,Home,0
3229516,5,1,6,Stefano Pioli,800,1,3,Gian Piero Gasperini,Home,0
3229799,16704,0,,Murad Musaev,720,1,,Sérgio Conceição,Home,0
3232146,2878,2,,Henk van de Pol,33429,3,,Ruud Pennings,Home,0
3232964,1008,2,,Toni Koskela,48325,2,,Mihails Konevs,Home,0
3232968,6335,0,,Darren Abdilla,22220,4,,Roman Grygorchuk,Home,0
3232993,31614,5,,Stoycho Stoev,10734,0,,Scott Ruscoe,Home,1
3233013,2844,1,,Jens Gustafsson,2976,1,,Barak Bakhar,Home,0
3234719,75506,4,,Spartak Gogniev,6432,1,,Vitaliy Panov,Home,1
3234741,232,2,4,Oleg Kononov,2410,1,6,Viktor Goncharenko,Home,1
3234745,2696,1,13,Miodrag Bozovic,232,2,2,Oleg Kononov,Home,0
3237925,157,3,5,Jess Thorup,354,0,7,Wouter Vrancken,Home,1
3239014,18303,2,3,Volodymyr Sharan,60551,0,7,Dmytro Mykhaylenko,Home,1
3242064,26726,3,,Eduard Khavrov,74872,5,,Volodymyr Bondarenko,Home,0
3242080,408,2,,Paolo Zanetti,4331,0,,Francesco Baldini,Home,1
3244612,255,0,,Aleksandar Vukovic,124,0,,Steven Gerrard,Home,0
3244615,2420,1,,Ivo Vieira,301,0,,Vergil Andronache,Home,1
3244616,157,2,,Jess Thorup,144,1,,Igor Biscan,Home,1
3244621,232,1,,Oleg Kononov,1075,2,,Ricardo Sá Pinto,Home,0
3244663,16704,1,,Murad Musaev,683,2,,Pedro Martins,Home,0
3245524,41,1,,Dieter Hecking,79,2,,Tim Walter,Home,0
3246407,1390,2,,Rolando Maran,1038,1,,Claudio Ranieri,Home,1
3246412,6574,1,,Roberto De Zerbi,839,2,,Massimo Oddo,Home,0
3246417,6422,5,,Sergiy Shyshchenko,53645,1,,Volodymyr Kovalyuk,Home,1
3250259,5918,4,,Mads Jensen,22112,0,,Hans Henrik Andreasen,Home,1
3251811,49364,7,,Sergiy Lavrynenko,2477,6,,Roman Sanzhar,Home,1
3252149,27,3,,Niko Kovac,159,0,,Vladan Milojevic,Home,1
3252193,506,2,,Maurizio Sarri,932,1,,Yuri Semin,Home,1
3252199,294,2,,Bruno Lage,1041,1,,Rudi Garcia,Home,1
3252200,610,0,,Erik ten Hag,631,1,,Frank Lampard,Home,0
3252202,31,2,,Jürgen Klopp,1184,1,,Felice Mazzù,Home,1
3252226,1184,1,,Hannes Wolf,409,4,,Jesse Marsch,Home,0
3252234,409,0,,Jesse Marsch,31,2,,Jürgen Klopp,Home,0
3252242,2282,1,,Philippe Clement,418,3,,Zinédine Zidane,Home,0
3252416,338,1,,Oleksiy Mykhaylychenko,496,0,,Uwe Rösler,Home,1
3252458,114,0,,Abdullah Avci,543,1,,Nuno Espírito Santo,Home,0
3252470,371,2,,Neil Lennon,398,1,,Simone Inzaghi,Home,1
3252477,31614,0,,Stanislav Genchev,714,1,,Pablo Machín,Home,0
3252480,12,1,,Paulo Fonseca,18,1,,Marco Rose,Home,0
3252485,1090,6,,Arne Slot,22220,0,,Roman Grygorchuk,Home,1
3252526,18303,0,,Volodymyr Sharan,82,1,,Oliver Glasner,Home,0
3252543,24,2,,Adi Hütter,2420,3,,Ivo Vieira,Home,0
3252554,540,2,,Jan Kozak,1075,4,,Ricardo Sá Pinto,Home,0
3252615,74551,3,,Georgios Michos,45702,0,,Pavlos Anogiatis,Home,1
3252842,7110,2,,Edwin Grünholz,9933,3,,Jan Zoutman,Home,0
3252846,19964,2,,Niek Oosterlee,12285,1,,Rick Adjei,Home,1
3252860,1304,4,,Frank Wormuth,235,3,,Fred Grim,Home,1
3252861,7116,3,,Ted Verdonkschot,404,0,,Erik van der Ven,Home,1
3252960,6400,4,,Graeme Stewart,23303,1,,Gary Jardine,Home,1
3255926,10140,1,,Ricardo Soares,294,1,,Bruno Lage,Home,0
3255931,1301,0,,José Gomes,3327,0,,Miguel Leal,Home,0
3255932,2995,1,,Pêpa,1075,4,,Ricardo Sá Pinto,Home,0
3256256,50406,2,,Pavlos Provatidis,35452,1,,Juan Ramón Rocha,Home,1
3256258,24996,0,,Charalabos Kazepidis,553,3,,Dimitrios Arnaoutis,Home,0
3258405,3714,1,,Yuri Gazzaev,964,2,,Sergey Semak,Home,0
3258408,2374,5,,Aleksandr Pobegalov,41231,4,,Aleksandr Tochilin,Home,1
3258409,3243,1,,Mikhail Belov,232,2,,Oleg Kononov,Home,0
3260177,5842,1,,Jens Gjesing,678,3,,David Nielsen,Home,0
3260178,1842,1,,Martin Jungsgaard,5724,2,,Thomas Thomasberg,Home,0
3260181,3732,0,,Kristoffer Wichmann,1177,1,,Kent Nielsen,Home,0
3263179,23611,1,7,Vicente Gómez,338,3,2,Oleksiy Mykhaylychenko,Home,0
3263186,9545,0,,Henk Wisman,3892,4,,Ernie Brandts,Home,0
3263725,3725,5,,Igor Shalimov,4057,1,,Aleksandr Ushakhin,Home,1
3264440,2477,1,12,Roman Sanzhar,60551,1,8,Dmytro Mykhaylenko,Home,0
3264445,10690,1,2,Viktor Skrypnyk,23611,0,10,Vicente Gómez,Home,1
3264446,16239,4,4,Oleksandr Ryabokon,6993,0,7,Oleksandr Babych,Home,1
3266293,20979,0,,Thomas Ransborg,5724,2,,Thomas Thomasberg,Home,0
3266769,2239,4,,Massimo Rastelli,49939,0,,Bruno Trocini,Home,1
3266906,1083,2,2,Valeriy Karpin,41231,0,14,Aleksandr Tochilin,Home,1
3266924,28095,1,11,Vadim Evseev,932,1,3,Yuri Semin,Home,0
3271744,9,3,,Vasilios Vouzas,4603,0,,Michalis Grigoriou,Home,1
3274390,1096,2,4,László Bölöni,2282,1,1,Philippe Clement,Home,1
3274402,3508,1,6,Francky Dury,1245,0,12,Beñat San José,Home,1
3274438,475,1,11,Nicky Hayen,1096,1,2,László Bölöni,Home,0
3276834,22563,1,,Justin Merritt,12335,5,,Tim Flowers,Home,0
3276844,2797,2,,Kevin Watson,1045,3,,Neal Ardley,Home,0
3276851,1074,2,,Micky Mellon,2805,2,,Gareth Ainsworth,Home,0
3276852,8908,1,,Peter Adeniyi,3489,4,,Craig Elliott,Home,0
3276874,3456,1,,Mike Williamson,1078,2,,Dino Maamria,Home,0
3280149,60949,4,,Juan Ferrando,3385,2,,Angelos Digozis,Home,1
3280870,41231,1,16,Roman Berezovskiy,2698,1,13,Roman Sharonov,Home,0
3280873,16704,2,2,Murad Musaev,28095,0,8,Vadim Evseev,Home,1
3281962,10718,6,,Gabri,1244,7,,Javier Aguirre,Home,0
3283226,666,3,,Alberto González,1108,1,,Asier Garitano,Home,1
3283227,30696,0,,Manolo Martínez,142,1,,Víctor Fernández,Home,0
3283475,40896,0,,Vladimir Shcherbak,3723,2,,Sergey Mashnin,Home,0
3283799,3719,5,,Sergey Yuran,1186,1,,Sergey Ignashevich,Home,1
3284687,23613,0,,Paul Lawson,28457,4,,Dean Shanks,Home,0
3286269,46854,5,,Diego Merino,14796,4,,César Ferrando,Home,1
3286276,68062,3,,Chus Trujillo,3302,2,,Guti,Home,1
3286583,27045,0,,Wayne Brown,3716,1,,Michael Flynn,Home,0
3286594,990,1,,Mark Robins,677,1,,Paul Lambert,Home,0
3286595,3537,1,,Gabriele Cioffi,11177,2,,Joey Barton,Home,0
3288600,28457,1,,Dean Shanks,44482,3,,Stephen Swift,Home,0
3288603,2553,6,,Alex Dyer,3031,0,,Ray McKinnon,Home,1
3288605,2760,1,,Ian McCall,371,2,,Neil Lennon,Home,0
3291930,13,1,,Diego Simeone,31,0,,Jürgen Klopp,Home,1
3291941,23826,3,,Julian Nagelsmann,148,0,,José Mourinho,Home,1
3292010,409,2,,Jesse Marsch,24,2,,Adi Hütter,Home,0
3292266,6676,1,,Milan Rastavac,2441,1,,Massimo Carrera,Home,0
3292279,60949,1,10,Alberto Gallego,128,3,12,Georgios Paraschos,Home,0
3292283,3999,0,9,Apostolos Mantzios,683,4,1,Pedro Martins,Home,0
3292287,6418,1,13,Makis Chavos,3999,1,8,Apostolos Mantzios,Home,0
3292289,2441,3,3,Massimo Carrera,4603,0,9,Michalis Grigoriou,Home,1
3292972,74868,2,,Yuriy Yaroshenko,6993,4,,Oleksandr Babych,Home,0
3294628,4054,1,,Gerard Albadalejo,1050,2,,Javier Calleja,Home,0
3294634,21337,1,,Héctor Sandroni,1531,2,,Pacheta,Home,0
3296895,1075,2,,Rúben Amorim,336,1,,Silas,Home,1
3300764,698,1,,Lee Johnson,3054,1,,Sam Ricketts,Home,0
3300789,1039,5,,Mark Warburton,2288,1,,Steve Cooper,Home,1
3302900,1245,1,13,Beñat San José,172,1,4,Karim Belhocine,Home,0
3302921,58,1,9,Frank Vercauteren,29228,0,11,Rudi Vata,Home,1
3302941,29228,0,10,Philippe Saint-Jean,520,1,15,Bernd Storck,Home,0
3302949,1245,2,13,Beñat San José,29228,1,11,Bernd Hollerbach,Home,1
3302958,157,1,2,Jess Thorup,172,4,3,Karim Belhocine,Home,0
3305285,20923,2,,Vadim Khafizov,12069,1,,Viktor Demidov,Home,1
3305847,6419,5,,Igor Vasiljev,32218,0,,Viktor Antikhovich,Home,1
3307622,1192,1,,Mark Kerr,2578,2,,Tommy Wright,Home,0
3309092,169,1,14,Nikodimos Papavasiliou,3060,0,7,Savvas Pantelidis,Home,1
3309709,60949,1,10,Alberto Gallego,3999,0,11,Apostolos Mantzios,Home,1
3309808,653,1,6,Georgios Simos,3060,0,9,Savvas Pantelidis,Home,1
3309815,1091,0,2,Abel Ferreira,683,1,1,Pedro Martins,Home,0
3312131,46,0,,Antonio Conte,6195,1,,Gennaro Gattuso,Home,0
3319619,15,3,,Peter Bosz,89,1,,Urs Fischer,Home,1
3328536,6890,1,,Okan Buruk,190,0,,Stale Solbakken,Home,1
